user_name,pubtime,type,content,trans_num,comment_num,like_num,location,wb_type,,,,,,
是一颗闪闪发光的太阳,2020年08月12日17:54,1,其实下了场小雨 ?北京北京 半年后再见啦～ ,,3,1,,原创,,,,,,
幻雪之影DAYTOY,2020年08月12日17:55,0,据说要晚上才下！我也在等待着这场暴雨的来临！ ,,,,,原创,普通用户,,,,,
生如夏花lusf,2020年08月12日17:55,0,今天的雨披 终究是错付了 ,,1,8,,原创,普通用户,,,,,
马鞍山反邪教,2020年08月12日17:55,1,【：雨水沿红墙瓦檐呈珠帘状落下8月12日，故宫太和殿门前大雨滂沱，大风吹着雨水跑，游客在暴雨中艰难前行，雨水沿红墙瓦檐呈珠帘状落下。北京降雨目前主要强回波出现集中在大兴、通州一带，并伴有短时大风。暴雨天气，请大家注意防范。  ,,,1,,原创,官方认证,,,,,
MY北叶,2020年08月12日17:55,0,哈哈哈哈哈哈龙王给点面子啊 ,,,,,原创,普通用户,,,,,
ClaireSvenstin,2020年08月12日17:55,0,emmmm我感觉北京今天不下大暴雨明天就会有巨大的雨因为憋了一整天 ,,,,,原创,,,,,,
糖堂sky-z,2020年08月12日17:55,0, 忽略视频中的话啊 2北京  ,,,1,北京,原创,普通用户,,,,,
张有钱·,2020年08月12日17:55,0,为什么河北雨这么大！！！！！！ ,,,,,原创,普通用户,,,,,
偏偏怪,2020年08月12日17:55,0, 北京暴雨??：别催了别催了 在路上了！我压力好大！??  2北京·望京SOHO ,,1,,北京·望京SOHO,原创,普通用户,,,,,
快乐的阳光肥宅,2020年08月12日17:55,0,本来以为今天北京有暴雨，办公室人都提早走光了，雨却还没有下 ,,,,,原创,,,,,,
朱一龙家的小苯环_ZYL,2020年08月12日17:55,0,嚯嚯嚯嚯嚯嚯嚯嚯嚯嚯哈哈哈哈哈哈哈哈哈哈哈哈哈这也太难了喝过可口可乐一起赏雨吧 ,,,,,原创,,,,,,
谁家的风火轮,2020年08月12日17:55,0, 这会地都干了 ,,,,,原创,个人认证,,,,,
蜜桃丶IM不像样儿----,2020年08月12日17:55,0,凑合看吧，我尽力了，真的 2北京  ,1,10,9,北京,原创,,,,,,
晓蜗牛漫漫爬,2020年08月12日17:56,0,北京的这场暴雨，下在了人民群众心里。。。 ,,,,,原创,,,,,,
清心界567,2020年08月12日17:56,0,#乘风破浪的姐姐#人啊，只要走出第一步，下一步就变得不太难。想做的事情，就在今天做吧，不要让未来的自己遗憾，共勉吧。 ,,1,,,原创,普通用户,,,,,
涨停擒牛术,2020年08月12日17:56,0,这就是传说中的雷声大雨点小，热搜预定的北京暴雨 ,,,2,,原创,个人认证,,,,,
猪咔咔牌生财药方,2020年08月12日17:56,0, 下班麻溜的回家了 路过桥洞底下抢险救灾人员已经在准备着了 ,,,,,原创,,,,,,
江苏天气在线,2020年08月12日17:56,0, 你以为的北京暴雨和目前实际的雨 小编看了下雷达你们要的北京暴雨马上就到货了下班路上会异常艰难注意安全  ,,,,,原创,普通用户,,,,,
木南oliver,2020年08月12日17:56,0,我以为北京暴雨会浇湿我的鞋，结果一出门，地都干了 ,,,,,原创,,,,,,
-乐-宝-,2020年08月12日17:56,0,今天晚上不止那一盘菜 还有三根香蕉 还是好饿 想喝芋泥波波 点不了外卖 北京下暴雨预警又不敢出去 我太难了 ,,,2,,原创,,,,,,
WassupJaniceeeee-,2020年08月12日17:56,0,北京怎么还没暴雨 全国都等着呢 不会就中午那一阵吧？ ,,2,,,原创,普通用户,,,,,
Aries_不努力配不上许墨,2020年08月12日17:56,0,可能下跑偏了吧河北这边雨到不小，一直下 ,,2,2,,原创,个人认证,,,,,
国家预警发布,2020年08月12日17:56,0,中央气象台8月12日18时继续发布暴雨橙色预警：预计，8月12日20时至13日20时，内蒙古东部、东北地区南部、华北东部和南部、西北地区东南部、四川盆地、云南西部和南部、华南沿海等地部分地区有大到暴雨，其中，北京西部和东北部沿山地区、陕... O网页链接 ,,,,,原创,官方认证,,,,,
朱一龙家的小苯环_ZYL,2020年08月12日17:56,0, ……哈哈哈哈哈哈哈哈哈哈哈哈那我喝可口可乐吧 ,,,,,原创,,,,,,
江南美女_,2020年08月12日17:56,0,终于把北京的天气预报研究明白了。暴雨，就是报道有雨。大雨，就是大约有雨。中雨，就是中午掉几个雨点！小雨，就是小心有雨。阵雨，就是不一定哪一阵有雨我这么理解也不知道对不对今天到底啥雨啊太热了……无语（雨）了@北京天气预报 ,1,3,7,,原创,普通用户,,,,,
天气通,2020年08月12日17:56,1,【 北京19时后降雨将明显加强局地大暴雨 预计今天（12日）19时前后降雨再度增强！  据@气象北京降雨实况了解，受副高外围偏南暖湿气流和高空槽共同影响，今天京津冀地区出现大范围降雨天气，河北南部有大雨到暴雨，局地大暴雨，最大雨量为邯郸邱县陈村乡174.8毫米。北京地区平均雨量达中雨，局地大雨，房山和昌平个别点暴雨；部分地区出现7级以上短时大风，通州局地达9级；12日11时至16时，全市平均降雨量11.1毫米，城区平均12.9毫米，最大降雨出现在房山西石门60.4毫米，该站13-14时降雨47.4毫米。最新资料分析，预报结论基本维持不变：当前至今天夜间本市有大雨到暴雨，局地大暴雨，并伴有雷电和9～10级短时大风。强降雨时段在19时至13日02时，02时之后降雨逐渐减弱，08时前后结束。全市平均降雨量40～80毫米，城区50～70毫米；西部、北部沿山及浅山区一带局地可能达到200毫米以上，不排除单点出现极端强降水的可能；最大小时雨强可达80～100毫米。目前北京市在暴雨黄色、雷电黄色、大风黄色预警、地质灾害气象风险黄色预警、山洪灾害风险预警中。暴雨黄色，大风黄色，雷电黄色预警中，请注意防雷避雨，晚高峰注意交通安全，避让积水路段，谨慎涉水行车，山区防范地质灾害；明晨降雨结束。北京市气象台将密切监测天气变化，及时更新预报，请公众及时关注气象部门滚动更新的天气预报预警信息。 ,7,12,11,,原创,,,,,,
陇南信访,2020年08月12日17:56,0,【收好这份暴雨天安全避险指南8月12日，中央气象台发布暴雨黄色预警，12日8时至13日8时，全国多地将有大到暴雨，局地可能出现雷暴大风等强对流天气。据中国天气网，北京地区将在18时至22时降雨最为猛烈，本轮强降雨将于明早结束。暴雨来临时，易出现积水、雷击、触电、坠物砸伤等安全隐患，请记住以下避险方法?? ,,,1,,原创,官方认证,,,,,
只搞男1,2020年08月12日17:56,0, 哈哈哈哈哈哈哈哈原来这叫暴雨 浙江这边快热死了什么时候下雨哇 ,,,,,原创,普通用户,,,,,
关注天下杂事,2020年08月12日17:56,0,据可靠消息，今天白天北京本应有大暴雨，无奈疫情期间，四海龙王健康码一时半会通不过，故，进京证办不下来，延迟了时间。晚点了！ ,,,,,原创,普通用户,,,,,
犀利哥2,2020年08月12日17:56,0,全北京都在等雨公园关门了航班取消了在家办公了路政蹲桥了井盖打开了今天的北京，不下雨都不行了，气氛已经烘托到这儿了！今晚要是不大暴雨，气象台会被人肉的！ ,,,1,,原创,普通用户,,,,,
美少女伢-,2020年08月12日17:56,0,我能被这场“大雨”笑死白嫖一天居家办公 感恩气象局 ,,1,2,,原创,普通用户,,,,,
居居仔的琼华,2020年08月12日17:57,0,一遍等暴雨一边来 ,,,1,,原创,个人认证,,,,,
新疆妮S五楠心Jing54,2020年08月12日17:57,0,北京#雷击#街拍#闪电# 要等孙悟空的棍子命令啊时尚风云雷电都在?吗 西游记没叫你们北京下雨呢  ,,,,,原创,,,,,,
JLDSY_丹酱,2020年08月12日17:57,0,所以大雨全下河北了吗？ ,,,,,原创,普通用户,,,,,
melancholy金毛,2020年08月12日17:57,0,给北京气象个面子赶紧下吧 2北京 ,,,2,北京,原创,,,,,,
Sakura绘心,2020年08月12日17:57,0,昨天台风黄色预警还突然取消了呢，可能天气就是跟我们开个玩笑但是有预警，提前做好预防措施是没错的，下雨天的意外实在是太多了 2北京·圆明圆西路 ,,,,北京·圆明圆西路,原创,,,,,,
一笼阳光正好,2020年08月12日17:57,0,这是暴雨？！哈哈哈哈哈哈北京小伙伴白期待了那么久 ,,,1,,原创,个人认证,,,,,
法律指南,2020年08月12日17:57,0,总所周知，风暴龙王是拿来壮胆的等等，老龙王还有五分钟到达战场 再等等，龙王进京被隔离了。 ,122,132,96,,原创,个人认证,,,,,
上分且失败,2020年08月12日17:57,0,我看到这个，真是要笑死 ,2,3,49,,原创,,,,,,
所以Fhi佛,2020年08月12日17:57,0,就这？ ,,,,,原创,普通用户,,,,,
拾造设团,2020年08月12日17:57,0,一组天气APP的UI脑洞，今天北京将迎来今年入汛以来最强降雨，北京的小伙伴你们准备好了吗！  ,,,,,原创,普通用户,,,,,
侯赞啵,2020年08月12日17:57,0,你这暴雨有点过度爆了 ,,,,,原创,普通用户,,,,,
南宫二化贝,2020年08月12日17:58,0,在这种全北京都在警戒暴雨的日子里是什么给了我勇气出门不带伞 ,,,,,原创,,,,,,
我是北极念念,2020年08月12日17:58,1,我的天呀，这雨也太大了！,,,,,原创,,,,,,
葡萄嘉CC,2020年08月12日17:58,0,我期待了一天 就这？ ,,,,,原创,,,,,,
全球图个鲜,2020年08月12日17:58,0,#成都4位大妈暴雨积水中打麻将# 这竟然有一点酷阿姨们也来乘风破浪了，这麻将要是掉水里可该怎么办啊话又说回来，一边是成都暴雨积水，可另一边早早就六大预警齐上的北京却迟迟不下暴雨，可把网友都急坏了你那边下雨了吗？ 2北京·搜狐媒体大厦 ,,4,14,北京·搜狐媒体大厦,原创,普通用户,,,,,
玖贰壹柒陆,2020年08月12日17:58,0,朱一龙 每次看重启更新都会喝可口可乐，今天也是更新日，北京暴雨预告这么久白天稀稀拉拉的没下痛快呀，听说大招要在晚上7-8点开始放，那晚上就可以喝着可乐看重启听着北京的雷啦 ,,,,,原创,,,,,,
世界可爱组织加盟商,2020年08月12日17:59,0,这暴雨差距有点大啊，真的是绝了，不过昨天我这里真的是下了暴雨，就下了一会 ,,,,,原创,普通用户,,,,,
郭旭强强强,2020年08月12日17:59,0,我想为龙王爷说两句，昨天是气象局预报的今天有大暴雨，发布消息的是北京日报还有10010等等网上的信息，应该声讨他们呀，不能跟龙王爷过不去！大家不要调侃说龙王爷，人家又没有做错什么事，又没有发布消息说今天下雨。 ,,,,,原创,,,,,,
phenylethylamine1128,2020年08月12日17:59,0,按时下班是因为暴雨，这暴雨怕不是要晚上下了？？ ,,,,,原创,普通用户,,,,,
煌秋萬荲,2020年08月12日17:59,0,各种平台各种报道，妈呀不行啦！北京超级大暴雨！！！然后全北京人班儿也不上了，大眼瞪小眼儿跟家溜溜等了一天到最后首都人民实在干燥难耐，自己在家冲澡！这特么就是气象局专家的小玩笑，这雨量，萧敬腾都翻白眼冷笑在这闹剧当中最可怜的是准备直播大雨实况的各路记者们。。。这特么一顿尬聊，又不下雨，又不能收工回家，就硬着头皮说“卧槽卧槽，感觉到了，要下了要下了”太秀了，真的太秀了。。。其实之所以北京没下大雨，原因再简单不过了，因为没有把气象专家们献出来祭天。就这么点事儿，琢磨啥呢？ ,,,3,,原创,,,,,,
Snjskhdjisowoa,2020年08月12日17:59,0, 所有人都在等北京下雨，比如吃着的我 ,,,,,原创,普通用户,,,,,
伊丽莎白TOWN,2020年08月12日17:59,0,十分不理解这一天里面阴阳怪气调侃天气预报的有些人的思维路数，不然呢，气象部门明明拿到要下暴雨的数据，然后不预告不预警啥也不做，然后等着雷电把你的航班劈下来，把你的车淹没到立交桥下，大伙全都不带雨伞裸奔下班回家，然后等你们再跳出来骂街:为什么不预报？你忘了北京前几年下雨淹死过人了 ,,6,9,,原创,普通用户,,,,,
四菜一汤奔向小康,2020年08月12日17:59,0, hhhh，昨天一直收到防汛办的短信提醒，结果今天 ,,,,,原创,普通用户,,,,,
奶思泡泡,2020年08月12日17:59,0,全北京都在等暴雨??我就做一个照骗吧 ,,2,1,,原创,普通用户,,,,,
蒜苔火锅冰可乐,2020年08月12日17:59,0,猝不及防那还是晚上吃个小龙虾吧 ,,,,,原创,普通用户,,,,,
王者君啊,2020年08月12日18:01,0,北京人等的大雨还没来，但是他们已经来了  ,,2,13,,原创,,,,,,
中央人民广播电台,2020年08月12日18:03,1,【来了！#北京强降雨将在19时后出现#经与中央气象台会商，北京市气象台根据目前资料分析，预计强降雨将出现在傍晚至夜间，局地有大暴雨，并伴有雷电和9～10级短时大风。强降雨时段在12日19时至13日02时，02时之后降雨逐渐减弱，08时前后结束。预计北京全市平均降雨量40～80毫米，城区50～70毫米；西部、北部沿山及浅山区一带局地可能达到200毫米以上，最大小时雨强可达80～100毫米。（记者孙冰洁） ,1,6,5,,原创,,,,,,
西安网络广播电视台,2020年08月12日18:04,0,#创建文明城市 共建美好家园#【#文明交通#，雁塔在行动#你好,,,,,,,,,,,
不靠谱测评君,2020年08月12日18:07,0,养姨妈#减肥##好好吃饭# 趁着北京暴雨，赶紧猫在家把字码完开写之前还是有点纠结到底要不要讲吃饭，毕竟饮食太差异化，太因人而异，并没有标准化模版可以直接套用。但回想当时，我也经历过不知道怎么吃饭时的迷茫，也希望周围有人可以倾听跟给予建议。但身边的朋友并没有经历过这些，往往并不能更好的理解。那么这篇就当作是一个案例分享，供大家参考参考！！ ,1,4,8,,原创,,,,,,
央广网,2020年08月12日18:08,1,【来了！#北京强降雨将在19时后出现#经与中央气象台会商，北京市气象台根据目前资料分析，预计强降雨将出现在傍晚至夜间，局地有大暴雨，并伴有雷电和9～10级短时大风。强降雨时段在12日19时至13日02时，02时之后降雨逐渐减弱，08时前后结束。预计北京全市平均降雨量40～80毫米，城区50～70毫米；西部、北部沿山及浅山区一带局地可能达到200毫米以上，最大小时雨强可达80～100毫米。（记者孙冰洁） ,2,,7,,原创,,,,,,
人民日报体育,2020年08月12日18:08,0,#体坛速递#【为了这一季的感动和激励今天，北京暴雨，出行不便。远离市中心的首钢体育大厦迎来了数百名球迷，他们与北京首钢男篮队员们面对面交流，回顾这个不平凡的赛季，细数过去两个月来的感动与苦乐。护士高雅说，在抗疫一线工作时，有过许多困难，方硕、林书豪等球员线上给她的支持和鼓励，是她最重要的精神支撑；学生黄乐怡是林书豪的粉丝，从喜欢林书豪开始，进而被北京首钢全队圈粉，本赛季她为北京队制作了手帐，记录了比赛数据和感动瞬间。黄乐怡说，篮球让她变得更积极乐观，让她在学习上更加努力现在，她考上了北京的大学，未来一定会经常到现场支持北京首钢。#北京首钢男篮举行2019-2020赛季答谢会# ,,1,7,,原创,,,,,,
